"company_id","company_name","country","address","source_of_address"
12417834,"Bolt Technology OÜ","USA","333 South Wabash Ave, 32nd Floor Chicago, Illinois","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LVA","Stabu iela 20-2, Riia, Läti","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LUX","3, rue Gabriel Lippmann","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LUX","3, rue Gabriel Lippmann, Munsbach","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","USA","205 N. Michigan Avenue, Suite 3770, Chicago, Illinois 60601","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","CYM","Ugland House, PO Box 309, Grand Cayman","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LUX","2C, Parc d’Activités, Capellen","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","VGB","Water's Edge Building, 4 korrus, Meridian Plaza, Road Town, Tortola","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LVA","Stabu iela 20 – 1, Rīga","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LVA","Riia, Gertrudes iela 113 - 31","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LVA","Sermuliņu iela 16 - 51, Riia","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","GBR","Unit C, 81 Curtain Road, London","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","GBR","address 4 Westdale Gardens, Manchester, Lancashire","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","GBR","4 Wimpole Street, London","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LUX","8 Rue Lou Hemmer, Findel","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","USA","326 N. Madison Avenue, Pierre, South Dakota, USA","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","HUN","Futó utca 47-53, VII. em, Budapest","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LUX","2, Place de Strasbourg L - 2562","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","USA","180 N Stetson Avenue, Suite 5100, Chicago","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","CYM","Offices of Maples Corporate Services Limited, PO Box, Ugland House, Grand Cayman","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","LUX","3, rue Gabriel Lippmann, L-5365 Munsbach","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","USA","399 Park Avenue, 38 floor, New York, NY 10022","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","DEU","Siemensstraße 7, Stuttgart","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","SWE","Box 7392, Stockholm","shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12417834,"Bolt Technology OÜ","EST",,"shareholders_data (""tanav house"")"
11398856,"Bonava Eesti OÜ","SWE",,"shareholders_data (""tanav house"")"
11013017,"Bonaventura Sales Estonia OÜ","EST",,"shareholders_data (""tanav house"")"
14794373,"Bondora Solutions OÜ","EST","A. H. Tammsaare tee 47","shareholders_data (""tanav house"")"
10996974,"Boomerang Distribution OÜ","EST",,"shareholders_data (""tanav house"")"
16083637,"Boomerang Logistic Group OÜ","SWE",,"shareholders_data (""tanav house"")"
16083637,"Boomerang Logistic Group OÜ","EST",,"shareholders_data (""tanav house"")"
12659276,"Boomerang Packing Service OÜ","SWE",,"shareholders_data (""tanav house"")"
12659276,"Boomerang Packing Service OÜ","EST",,"shareholders_data (""tanav house"")"
12808581,"BoostMe OÜ","EST",,"shareholders_data (""tanav house"")"
16870468,"Borderless Estonia Holdings OÜ","USA","3500 South Dupont Highway, Dover, Kent, Delaware","shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","GBR","Shawford Lodge Bridge Lane, Shawford, Winchester, SO21 2BL","shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","SWE","Kogervägen 1 B, 184 60 Åkersberga, Sweden","shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","EST",,"shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","SWE","Granparkstigen 1, SE-182 73 Stocksund","shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","EST",,"shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","POL","Małachowskiego 2, 00- 066, Warsaw","shareholders_data (""tanav house"")"
14847036,"Botguard OÜ","GBR","125 London Wall, London","shareholders_data (""tanav house"")"
17013490,"BR3-65 OÜ","EST",,"shareholders_data (""tanav house"")"
16259036,"Brackmann Arendus OÜ","EST",,"shareholders_data (""tanav house"")"
16259036,"Brackmann Arendus OÜ","EST",,"shareholders_data (""tanav house"")"
16911519,"Brandt Logistics OÜ","DEU","Feldstrasse 10, 18182 Bentwisch","shareholders_data (""tanav house"")"
16911519,"Brandt Logistics OÜ","EST","Kiviloo mõis","shareholders_data (""tanav house"")"
16911519,"Brandt Logistics OÜ","DEU","Feldstrasse 10, 18182 Bentwisch","shareholders_data (""tanav house"")"
16911519,"Brandt Logistics OÜ","EST","Kiviloo mõis","shareholders_data (""tanav house"")"
14596717,"Brave Capital Group OÜ","EST","Koru põik 3-6","shareholders_data (""tanav house"")"
10454512,"BREHIDA OÜ","EST",,"shareholders_data (""tanav house"")"
16429691,"Briareos Consulting OÜ","HKG","902, Wilson House, 19-27 Wyndham Street, Central","shareholders_data (""tanav house"")"
16195649,"Brightcoin OÜ","EST",,"shareholders_data (""tanav house"")"
12132735,"Brightspark OÜ","EST",,"shareholders_data (""tanav house"")"
12132735,"Brightspark OÜ","EST",,"shareholders_data (""tanav house"")"
12132735,"Brightspark OÜ","EST","Liivalaia 13","shareholders_data (""tanav house"")"
12132735,"Brightspark OÜ","EST","Esplanaadi tn 42","shareholders_data (""tanav house"")"
12132735,"Brightspark OÜ","EST","Uus-Sadama tn 13-18","shareholders_data (""tanav house"")"
12132735,"Brightspark OÜ","EST","Rotermanni tn 12","shareholders_data (""tanav house"")"
16338267,"Brisquire Holding OÜ","LVA","Brīvības Street 186, Riga","shareholders_data (""tanav house"")"
12026275,"BRS Group OÜ","EST",,"shareholders_data (""tanav house"")"
12629016,"Brugal Invest OÜ","EST",,"shareholders_data (""tanav house"")"
12629016,"Brugal Invest OÜ","EST",,"shareholders_data (""tanav house"")"
12629016,"Brugal Invest OÜ","EST",,"shareholders_data (""tanav house"")"
12257810,"Brunner Baltic OÜ","SWE",,"shareholders_data (""tanav house"")"
10817340,"BTF2 Alfa OÜ","EST",,"shareholders_data (""tanav house"")"
10817386,"BTF2 Beeta OÜ","EST",,"shareholders_data (""tanav house"")"
10817831,"BTF2 Delta OÜ","EST",,"shareholders_data (""tanav house"")"
10817311,"BTF2 Epsilon OÜ","EST",,"shareholders_data (""tanav house"")"
10817506,"BTF2 Gamma OÜ","EST",,"shareholders_data (""tanav house"")"
10340263,"BTF2 Ita OÜ","EST",,"shareholders_data (""tanav house"")"
10120751,"BTF2 Kapa OÜ","EST",,"shareholders_data (""tanav house"")"
10340106,"BTF2 Lamda OÜ","EST",,"shareholders_data (""tanav house"")"
10817305,"BTF2 Zeeta OÜ","EST",,"shareholders_data (""tanav house"")"
10340085,"BTF3 A OÜ","EST",,"shareholders_data (""tanav house"")"
10816375,"BTF3 B OÜ","EST",,"shareholders_data (""tanav house"")"
10816275,"BTF3 C OÜ","EST",,"shareholders_data (""tanav house"")"
10817564,"BTF SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
10816984,"BTF SPV2 OÜ","EST",,"shareholders_data (""tanav house"")"
10817662,"BTF SPV3 OÜ","EST",,"shareholders_data (""tanav house"")"
11373603,"BTH Invest OÜ","MLT",,"shareholders_data (""tanav house"")"
16127151,"BT Investeeringud OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
14125047,"Buildit Creative Invest OÜ","EST",,"shareholders_data (""tanav house"")"
16075023,"Buildjet OÜ","USA","1209 Orange Street – Corporation Trust Center, City ofWilmington, County of New Castle","shareholders_data (""tanav house"")"
12922845,"Busekvasek M OÜ","EST",,"shareholders_data (""tanav house"")"
16990275,"Bushcraft Spain OÜ","AND","carrer Mirador d'Encamp, núm. 16, conjunt residencial l'Anyò, 3r pis, 3a porta, Encamp","shareholders_data (""tanav house"")"
17139082,"BWB Real Estate OÜ","EST",,"shareholders_data (""tanav house"")"
17139073,"BWB Special Projects OÜ","EST",,"shareholders_data (""tanav house"")"
10084104,"BÜROODISAIN OÜ","SUI",,"shareholders_data (""tanav house"")"
12405995,"BYGGNOR TEHASED OÜ","EST","Maakri tn 44-20","shareholders_data (""tanav house"")"
11179901,"ByteLife Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
11179901,"ByteLife Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12919205,"CAB Investments OÜ","EST",,"shareholders_data (""tanav house"")"
12919205,"CAB Investments OÜ","EST",,"shareholders_data (""tanav house"")"
14560702,"Cachet OÜ","IRL",,"shareholders_data (""tanav house"")"
10964822,"Calle Estonia OÜ","DEN",,"shareholders_data (""tanav house"")"
12800059,"Callisto Group OÜ","EST",,"shareholders_data (""tanav house"")"
12800059,"Callisto Group OÜ","EST",,"shareholders_data (""tanav house"")"
12800059,"Callisto Group OÜ","EST",,"shareholders_data (""tanav house"")"
16404627,"Callisto Public Relations OÜ","EST","Barsbütteli tn 52","shareholders_data (""tanav house"")"
16404627,"Callisto Public Relations OÜ","EST",,"shareholders_data (""tanav house"")"
17008810,"CANTAB CAPITAL OÜ","EST",,"shareholders_data (""tanav house"")"
16959302,"CapifyShopDevelopment OÜ","USA","2810 N Church St PMB 873907, Wilmington, Delaware","shareholders_data (""tanav house"")"
16744487,"Capital Apps OÜ","USA","2810 N Church St PMB 873907 Wilmington, Delaware","shareholders_data (""tanav house"")"
12155667,"Caplia Invest OÜ","EST",,"shareholders_data (""tanav house"")"
12155667,"Caplia Invest OÜ","EST",,"shareholders_data (""tanav house"")"
12155667,"Caplia Invest OÜ","EST",,"shareholders_data (""tanav house"")"
16007091,"CaPS Baltic OÜ","EST",,"shareholders_data (""tanav house"")"
16007091,"CaPS Baltic OÜ","FIN",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
12710571,"Capster OÜ","EST",,"shareholders_data (""tanav house"")"
14900300,"CargoART Logistics OÜ","EST",,"shareholders_data (""tanav house"")"
14890581,"CargoART OÜ","EST",,"shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST","Narva mnt 7-15","shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST","Betooni tn 19-8","shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST",,"shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST",,"shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST",,"shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST",,"shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST","Kuldnoka tn 4-3","shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST","Tööstuse tn 2a","shareholders_data (""tanav house"")"
14545832,"Cargoson OÜ","EST",,"shareholders_data (""tanav house"")"
10569451,"Carplan OÜ","EST",,"shareholders_data (""tanav house"")"
16875887,"Cascadeair OÜ","EST",,"shareholders_data (""tanav house"")"
16212655,"Casus Ehitustehnika OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST","Päevakoera tn 18","shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST","Kose tee 22a","shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST","Meremärgi tee 4","shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16191775,"C-box OÜ","EST",,"shareholders_data (""tanav house"")"
16480404,"CCC Estonia OÜ","POL",,"shareholders_data (""tanav house"")"
14690882,"C&C Digital Services OÜ","EST",,"shareholders_data (""tanav house"")"
10390835,"C&C EE OÜ","ITA","Viale Einaudi 10, Bari","shareholders_data (""tanav house"")"
14965876,"CCSS OÜ","EST",,"shareholders_data (""tanav house"")"
14965876,"CCSS OÜ","EST",,"shareholders_data (""tanav house"")"
14647107,"Cellula OÜ","EST","Raua tn 1-22","shareholders_data (""tanav house"")"
16280906,"Centaurify OÜ","LTU","Vito Gerulai�?io g. 10-101, LT-08200 Vilnius, Vito Gerulai�?io g. 10-101, LT-08200 Vilnius","shareholders_data (""tanav house"")"
14250568,"Centene OÜ","EST",,"shareholders_data (""tanav house"")"
14046885,"Centennial OÜ","EST",,"shareholders_data (""tanav house"")"
16909089,"Ceriqum OÜ","EST",,"shareholders_data (""tanav house"")"
10708929,"Cesana Grupp OÜ","EST",,"shareholders_data (""tanav house"")"
14495577,"ChaChaPuri OÜ","EST",,"shareholders_data (""tanav house"")"
17094198,"Change Partners Estonia OÜ","EST",,"shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","EST","Lõõtsa tn 8","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Skjelnanvegen 11, 9023 Krokelvdalen","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Skolegata 18, 3046 Drammen, Norway","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","EST",,"shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Hovinveien 4 1900 Fetsund,","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","C/o Explorers Hq Møllergata 23, 0179 Oslo","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","EST",,"shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","C/O Athene Accounting Postboks 4691 Nydalen 0405 Oslo","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Holmenveien 44 F, 0376 Oslo, Norway","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Torggata 13, 0181 Oslo","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Fjellborgveien 8, 3178 Våle","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Kjørsvikvegen 26, 6443 Tornes i Romsdal, Norway","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Landingsveien 76, 0767 Oslo, Norway","shareholders_data (""tanav house"")"
16701762,"Chanz Group OÜ","NOR","Ravnebakken 13, 6425 Molde","shareholders_data (""tanav house"")"
10081927,"CHARLOT OÜ","EST",,"shareholders_data (""tanav house"")"
10081927,"CHARLOT OÜ","EST",,"shareholders_data (""tanav house"")"
16607023,"Checkest OÜ","EST",,"shareholders_data (""tanav house"")"
14347687,"CHR Invest OÜ","EST",,"shareholders_data (""tanav house"")"
16266556,"Christal Investments OÜ","EST",,"shareholders_data (""tanav house"")"
16266556,"Christal Investments OÜ","EST",,"shareholders_data (""tanav house"")"
10097992,"Christeyns Eesti OÜ","LTU",,"shareholders_data (""tanav house"")"
11360931,"Chuquisaca Incahuasi OÜ","EST",,"shareholders_data (""tanav house"")"
12366218,"City Chalet OÜ","EST",,"shareholders_data (""tanav house"")"
14926617,"City Corporation OÜ","EST",,"shareholders_data (""tanav house"")"
12887333,"City Hall OÜ","EST",,"shareholders_data (""tanav house"")"
12501049,"City Law OÜ","EST",,"shareholders_data (""tanav house"")"
11534638,"CITYPARK EESTI OÜ","EST",,"shareholders_data (""tanav house"")"
10873338,"City Plaza OÜ","EST",,"shareholders_data (""tanav house"")"
10873338,"City Plaza OÜ","EST",,"shareholders_data (""tanav house"")"
12095833,"City Quarter OÜ","EST",,"shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST",,"shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST","Rotermanni tn 12","shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST",,"shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST","Metsaveere tee 11","shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST","F. J. Wiedemanni tn 11-7","shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST","Sõpruse pst 239-16","shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST",,"shareholders_data (""tanav house"")"
14601884,"CleanHand OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST","Printsu tee 50","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST","Tartu mnt 25","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","FIN","Yrjönkatu 2 A 18, 00120 Helsingi","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","CZE","Trojská 40/154, Troja, 171 00 Praha","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","CYM","94 Solaris Avenue, PO Box 1348, Camana Bay, Grand Cayman KY1-1108","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","GBR","342 Princess Park Manor, Royal Drive, London, N11 3GX","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","CHE","Seefeldstrasse 5a CH-8008 Zürich","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","CHE","Route de Bossières 217, 1095 Lutry","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","DEU","Bischof-von-Henle Str. 2b, 93051 Regensburg","shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009583,"Clean Kitchen Holdings OÜ","EST",,"shareholders_data (""tanav house"")"
17009086,"CLEAROOT OÜ","EST",,"shareholders_data (""tanav house"")"
14405686,"Cleq OÜ","NLD","Jan Aukemabuorren 10, Kimswerd","shareholders_data (""tanav house"")"
14405686,"Cleq OÜ","NLD","Keurenplein 4 Unit A2188, Amsterdam","shareholders_data (""tanav house"")"
16184806,"Clinblocks Estonia OÜ","NLD","bisonspoor 3002-C701","shareholders_data (""tanav house"")"
14309770,"Cloud Factory OÜ","EST",,"shareholders_data (""tanav house"")"
14309770,"Cloud Factory OÜ","EST",,"shareholders_data (""tanav house"")"
14309770,"Cloud Factory OÜ","EST",,"shareholders_data (""tanav house"")"
14309770,"Cloud Factory OÜ","EST",,"shareholders_data (""tanav house"")"
14309770,"Cloud Factory OÜ","EST",,"shareholders_data (""tanav house"")"
14309770,"Cloud Factory OÜ","EST",,"shareholders_data (""tanav house"")"
14760068,"CLOUD VENTURES OÜ","EST",,"shareholders_data (""tanav house"")"
10403779,"Club Hollywood OÜ","EST","Raua tn 47-9","shareholders_data (""tanav house"")"
10403779,"Club Hollywood OÜ","EST",,"shareholders_data (""tanav house"")"
16004684,"CLUSTERVIBE OÜ","EST",,"shareholders_data (""tanav house"")"
16004684,"CLUSTERVIBE OÜ","ITA","Lungotevere della Vittoria 9, Rome","shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","HUN","1146 Budapest, Hungária körút 162-166. 9th floor, 912","shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","HUN","1146 Budapest, Hungária körút 162-166. 9th floor, 912","shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","HUN","1146 Budapest, Hungária körút 162-166. 9th floor, 912","shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","HUN","1146 Budapest, Hungária körút 162-166. 9th floor, 912","shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","HUN","1146 Budapest, Hungária körút 162-166. 9th floor, 912","shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","EST",,"shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","EST",,"shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","EST",,"shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","EST",,"shareholders_data (""tanav house"")"
11617092,"CM Games OÜ","EST",,"shareholders_data (""tanav house"")"
17166963,"CM IMMERSIVE OÜ","EST",,"shareholders_data (""tanav house"")"
17166963,"CM IMMERSIVE OÜ","EST",,"shareholders_data (""tanav house"")"
17166963,"CM IMMERSIVE OÜ","HUN","1146 Budapest, Hungaria körut 162-166. 9. em. 912. ajto","shareholders_data (""tanav house"")"
17166957,"CM Racing OÜ","EST",,"shareholders_data (""tanav house"")"
17166957,"CM Racing OÜ","EST",,"shareholders_data (""tanav house"")"
17166957,"CM Racing OÜ","HUN","1146 Budapest, Hungaria körut 162-166. 9. em. 912. ajto","shareholders_data (""tanav house"")"
14978369,"CM TECH SOLUTIONS OÜ","DEU","Axel-Springer-Platz 3, Hamburg","shareholders_data (""tanav house"")"
10333725,"Coats Eesti OÜ","DEU","Gabrielenstr. 9,  Munich","shareholders_data (""tanav house"")"
